@RELATION svm_model
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {bumps,door,steps,speech,spcDoor,background,scream}

@DATA
0.070068,0.024875,2.877193,0.167940,0.199009,0.332235,0.002553,0.110592,-22.441536,2.953648,-0.168378,-0.150708,-0.024052,0.594119,0.112993,-0.229608,-0.207798,0.250605,0.002924,0.254098,-0.001749,0.082645,0.034946,0.011651,0.013321,0.009388,0.007473,0.006236,0.007097,0.011879,0.011667,0.028644,0.105400,0.042523,0.025780,0.010028,0.238339,0.045997,0.035923,0.158838,0.001177,0.082652,0.871698,0.270652,0.413160,0.120703,0.186934,0.229862,0.109414,0.198359,0.106008,0.096941,0.110682,0.069803,0.078695,0.064243,0.026912,0.007304,0.006244,0.003594,0.003317,0.003651,0.003252,0.004455,0.005549,0.016215,0.066749,0.021430,speech
0.051118,0.028268,2.851759,0.121472,0.163206,0.293771,0.001683,0.074678,-21.886728,3.255111,-0.248599,-0.353116,-0.041225,0.109234,0.094626,0.168431,-0.224519,0.153115,0.238605,0.128866,-0.041092,0.023991,0.045353,0.018177,0.014782,0.004735,0.007860,0.001725,0.003529,0.008840,0.009306,0.053668,0.022408,0.023970,0.005558,0.010764,0.214252,0.007946,0.018477,0.076419,0.001035,0.012436,0.881140,0.098078,0.500825,0.165934,0.245173,0.342693,0.156041,0.121639,0.035649,0.084033,0.087221,0.122805,0.095240,0.016498,0.027630,0.009346,0.009341,0.003178,0.002502,0.001001,0.002972,0.011044,0.010343,0.027850,0.016485,0.005494,speech
0.049497,0.026122,2.774543,0.114666,0.161115,0.251957,0.001705,0.065744,-22.260377,3.662939,-0.543916,-0.292128,-0.036051,-0.218971,0.304094,0.224259,-0.253990,0.163242,0.086414,-0.021102,-0.032498,0.005103,0.008485,0.004478,0.009726,0.008915,0.003691,0.002718,0.008856,0.073929,0.044478,0.020259,0.033261,0.023853,0.005131,0.007430,0.104805,0.008140,0.015310,0.052656,0.000944,0.008851,0.477495,0.115117,0.316212,0.102752,0.235040,0.277005,0.144621,0.105402,0.091654,0.145152,0.125708,0.063775,0.035367,0.001503,0.002921,0.001912,0.002312,0.006402,0.001116,0.001497,0.005147,0.039086,0.017222,0.007001,0.012946,0.009106,speech
0.086409,0.130854,2.228198,0.142942,0.161658,0.289314,0.001408,0.083000,-19.262489,2.615965,-0.441270,-0.755361,-0.902769,0.340463,0.252940,-0.046401,-0.224731,-0.045155,0.039840,-0.059565,0.003708,0.002763,0.002683,0.014886,0.015024,0.006554,0.004263,0.006617,0.004423,0.000990,0.005047,0.004443,0.005131,0.006098,0.036140,0.028415,0.248722,0.017076,0.023181,0.053501,0.000833,0.002258,0.267604,0.200018,0.165579,0.117958,0.164188,0.162884,0.160217,0.116448,0.036577,0.161415,0.053543,0.075284,0.066248,0.001876,0.001315,0.004655,0.009841,0.004020,0.002339,0.005574,0.002044,0.000403,0.001349,0.001593,0.002892,0.001221,speech
0.144053,0.039793,2.714680,0.152127,0.179130,0.262527,0.002619,0.060642,-21.880536,3.179736,0.852593,-0.962034,-0.575080,0.087520,-0.228210,0.312674,-0.084416,0.275907,-0.333860,-0.114362,0.068653,0.025437,0.010906,0.016458,0.003199,0.001863,0.002951,0.004502,0.009248,0.006006,0.005306,0.034174,0.030512,0.021922,0.084719,0.015044,0.419951,0.040251,0.040246,0.121553,0.001409,0.002693,0.596072,0.259544,0.445611,0.154572,0.185692,0.155300,0.212657,0.112181,0.096575,0.107955,0.099257,0.114523,0.132935,0.013204,0.004659,0.014347,0.001670,0.001417,0.002795,0.003693,0.003879,0.004857,0.002983,0.042873,0.024236,0.011145,speech
0.134234,0.062028,2.589319,0.132040,0.156299,0.183133,0.002138,0.068850,-21.232598,3.372398,-0.387727,-1.184308,-0.436759,-0.082310,0.125782,0.357308,-0.190839,0.258442,-0.278589,-0.214531,0.067905,0.014259,0.012554,0.005451,0.008163,0.002904,0.001347,0.007651,0.002228,0.007534,0.010965,0.011401,0.006529,0.009292,0.073355,0.016605,0.484038,0.028336,0.034484,0.046213,0.001117,0.004811,0.455279,0.303976,0.324714,0.097509,0.163016,0.210294,0.102677,0.141287,0.162654,0.091525,0.065380,0.047019,0.065566,0.006316,0.005762,0.003058,0.002976,0.002574,0.000736,0.009057,0.000919,0.004017,0.005765,0.011632,0.004103,0.002946,speech
0.081711,0.058314,2.655377,0.118915,0.157730,0.117666,0.002565,0.062000,-21.247191,3.496049,-0.100601,-0.982663,-0.799439,-0.186909,0.045716,0.393325,0.079552,0.203946,-0.212077,-0.218034,-0.031696,0.015915,0.016759,0.003957,0.001647,0.008410,0.002522,0.001333,0.000768,0.001467,0.043363,0.022041,0.010547,0.014374,0.030523,0.007875,0.154511,0.010310,0.014816,0.019672,0.001208,0.001203,0.303922,0.131432,0.213232,0.112025,0.187415,0.166563,0.074519,0.094084,0.104190,0.117265,0.081930,0.058592,0.077951,0.007253,0.004143,0.002151,0.000932,0.003629,0.001512,0.000562,0.000307,0.000388,0.023858,0.008674,0.004714,0.005371,speech
0.064959,0.058591,2.632333,0.106034,0.138978,0.097587,0.003296,0.066265,-22.023071,3.683199,-0.338394,-0.903926,-0.891385,0.004706,0.221837,0.186233,-0.138806,0.434593,-0.403561,-0.070251,0.091731,0.039549,0.012010,0.004311,0.007512,0.001385,0.001111,0.003805,0.003334,0.001266,0.002187,0.005204,0.011588,0.014286,0.019873,0.017316,0.229845,0.005506,0.012026,0.019481,0.001296,0.004381,0.630946,0.228878,0.342671,0.142531,0.216131,0.132290,0.122703,0.111431,0.144401,0.100365,0.118870,0.108183,0.093643,0.016094,0.009736,0.002411,0.004624,0.001048,0.000764,0.003133,0.001821,0.000641,0.001270,0.004412,0.005889,0.003977,speech
0.042386,0.073493,3.132485,0.101036,0.148517,0.071702,0.004989,0.060000,-22.529768,4.072118,-0.297637,-0.222653,-0.383898,-0.130182,0.032983,0.437538,-0.018422,0.025548,-0.074242,-0.328458,-0.151931,0.016669,0.001949,0.000731,0.002671,0.000252,0.000284,0.021310,0.000414,0.000443,0.000927,0.003140,0.142506,0.039737,0.007237,0.025782,0.111854,0.030452,0.040257,0.024816,0.001417,0.005969,0.738796,0.558868,0.193200,0.141999,0.168781,0.191010,0.180873,0.149755,0.133909,0.163173,0.190782,0.121329,0.084185,0.012657,0.001713,0.000491,0.001735,0.000086,0.000203,0.011544,0.000157,0.000414,0.000578,0.001346,0.053032,0.013903,speech
0.210259,0.032880,2.663850,0.212003,0.177577,0.553810,0.002776,0.175775,-23.114631,2.799550,-0.312348,-1.067006,-0.238616,0.256836,0.165882,0.170981,-0.230287,0.177876,-0.176268,-0.204127,0.123989,0.003009,0.001810,0.009940,0.001564,0.000866,0.013592,0.001638,0.000607,0.000488,0.001468,0.044305,0.018503,0.015285,0.072395,0.015805,0.494541,0.066800,0.024500,0.404111,0.000867,0.128551,1.490983,0.632689,0.457924,0.192965,0.278687,0.200893,0.107891,0.100531,0.100783,0.119441,0.134381,0.118958,0.060181,0.002441,0.001226,0.007205,0.001522,0.000433,0.009075,0.001479,0.000249,0.000250,0.001255,0.029164,0.014359,0.007968,speech
0.204297,0.044856,1.780011,0.201886,0.197344,0.604037,0.002241,0.260200,-21.954671,2.965624,0.070121,-0.826503,-0.676419,-0.176472,0.047303,0.268106,-0.109909,0.046406,-0.010005,0.116485,0.180568,0.005956,0.008988,0.019368,0.011921,0.004326,0.001653,0.010723,0.005259,0.009377,0.007478,0.004359,0.003194,0.006901,0.044702,0.013781,0.172347,0.029664,0.024911,0.154355,0.001107,0.070019,0.513741,0.247868,0.525037,0.098481,0.139451,0.248164,0.097754,0.060160,0.089100,0.137928,0.086488,0.031783,0.080749,0.001788,0.003538,0.006494,0.003652,0.001311,0.000304,0.006563,0.001617,0.003818,0.005045,0.001862,0.000938,0.001289,speech
0.180965,0.034834,3.242619,0.191039,0.122224,1.868986,0.000265,0.297351,-21.946256,-0.741031,-0.651382,-0.439572,-0.622429,-0.573578,-0.119008,0.165809,0.778004,0.166944,-0.321222,-0.520076,-0.058325,0.002642,0.000652,0.000720,0.000601,0.000458,0.000828,0.000459,0.000365,0.000424,0.002170,0.000882,0.002707,0.001354,0.012830,0.005250,0.061927,0.007443,0.004714,0.048890,0.000069,0.009357,0.661681,0.211692,0.195327,0.115332,0.103996,0.079819,0.063060,0.145919,0.194299,0.117341,0.176989,0.084828,0.119925,0.001949,0.000295,0.000360,0.000181,0.000178,0.000254,0.000143,0.000157,0.000209,0.001417,0.000349,0.001595,0.000627,spcDoor
0.156639,0.042434,3.308216,0.179238,0.131183,1.668246,0.000187,0.271622,-20.345245,-0.921254,-1.141124,-0.449392,-0.585493,-0.108899,-0.068753,-0.111233,0.374792,-0.009651,-0.300442,-0.183291,-0.082570,0.000894,0.004261,0.000731,0.001149,0.001145,0.001133,0.000398,0.000734,0.000887,0.002376,0.002195,0.002457,0.001537,0.003607,0.002461,0.010502,0.003895,0.005675,0.029157,0.000023,0.004305,0.104082,0.089266,0.099249,0.078123,0.109988,0.062748,0.070275,0.088652,0.073460,0.059165,0.032550,0.055031,0.065200,0.000281,0.001374,0.000369,0.000476,0.000470,0.000415,0.000171,0.000221,0.000321,0.000996,0.000930,0.001125,0.000393,spcDoor
0.164241,0.047932,3.283548,0.179352,0.125601,1.723385,0.000187,0.287724,-20.376737,-1.015157,-1.328664,-0.372809,-0.529018,-0.216904,0.042049,-0.137256,0.289010,0.205269,-0.145616,-0.141413,-0.332246,0.000756,0.001306,0.000716,0.000370,0.001108,0.000710,0.000690,0.000704,0.001276,0.004833,0.001112,0.001833,0.001428,0.004395,0.004285,0.027971,0.003472,0.003799,0.028662,0.000024,0.003048,0.133194,0.071025,0.082988,0.082349,0.064189,0.065943,0.043394,0.064660,0.041763,0.057346,0.048046,0.028202,0.052985,0.000305,0.000619,0.000300,0.000109,0.000414,0.000217,0.000339,0.000272,0.000367,0.002474,0.000505,0.000704,0.000531,spcDoor
0.180742,0.026815,3.212242,0.189810,0.116812,1.756443,0.000253,0.291103,-22.515624,-0.815139,-0.297366,-0.368154,-0.254799,-0.379935,0.169556,-0.244848,0.847314,-0.001263,-0.422767,-0.188395,-0.148347,0.004625,0.001113,0.000832,0.000730,0.001277,0.000595,0.000926,0.001316,0.000513,0.001335,0.001659,0.002712,0.001668,0.010656,0.002848,0.052407,0.004842,0.004468,0.127242,0.000063,0.008081,0.578051,0.222439,0.296938,0.123831,0.164974,0.125169,0.154994,0.187899,0.183614,0.124880,0.112912,0.120001,0.077408,0.002622,0.000284,0.000440,0.000169,0.000386,0.000140,0.000340,0.000383,0.000140,0.000505,0.000768,0.001125,0.000595,spcDoor
0.172132,0.030781,3.299163,0.183826,0.126393,1.788213,0.000176,0.287336,-20.817310,-0.875413,-1.151124,-0.571057,-0.581894,-0.086725,-0.084819,-0.245250,0.148935,-0.180845,-0.304361,-0.242068,-0.163555,0.001146,0.001292,0.000529,0.001276,0.001201,0.001032,0.000419,0.001311,0.001811,0.001772,0.001345,0.002836,0.000972,0.002792,0.002617,0.025729,0.004392,0.005450,0.024343,0.000021,0.003256,0.159960,0.079488,0.068505,0.102201,0.071505,0.051526,0.067035,0.066419,0.112016,0.094760,0.070161,0.065646,0.063161,0.000584,0.000481,0.000247,0.000280,0.000479,0.000364,0.000130,0.000606,0.000749,0.000654,0.000565,0.001546,0.000253,spcDoor
0.162949,0.034724,3.231633,0.180226,0.125772,1.754512,0.000183,0.289989,-20.784021,-0.922430,-1.253029,-0.405762,-0.512085,-0.223986,-0.032346,-0.204666,0.263041,0.173053,-0.064655,-0.140526,-0.401189,0.001077,0.001396,0.000343,0.000459,0.001391,0.000841,0.000634,0.001214,0.001477,0.004165,0.002579,0.001720,0.001361,0.003177,0.002632,0.026719,0.001936,0.003598,0.016004,0.000022,0.001076,0.144360,0.095867,0.060024,0.055879,0.059131,0.040845,0.046631,0.046694,0.043175,0.041398,0.056013,0.043099,0.033773,0.000416,0.000612,0.000126,0.000226,0.000625,0.000231,0.000339,0.000423,0.000545,0.001548,0.000725,0.000539,0.000300,spcDoor
0.089487,0.017859,3.146531,0.150054,0.135870,0.931989,0.000210,0.162396,-20.786203,0.734831,0.313266,0.863126,-0.201083,-0.026669,0.204907,0.113280,0.007759,0.203198,0.066587,-0.033217,-0.109737,0.010761,0.012804,0.005206,0.001848,0.006992,0.004942,0.011431,0.010402,0.002596,0.009682,0.007518,0.015296,0.005041,0.005744,0.006096,0.087840,0.003068,0.001411,0.084770,0.000061,0.018005,0.404905,0.089720,0.047628,0.020238,0.021022,0.014285,0.017925,0.013116,0.015523,0.010699,0.020676,0.032274,0.009611,0.004202,0.003345,0.000879,0.000196,0.001055,0.001023,0.001380,0.000928,0.001422,0.001540,0.001487,0.001284,0.000208,spcDoor
0.175011,0.027278,3.205721,0.189607,0.121450,1.843686,0.000210,0.297603,-22.005558,-0.744640,-0.952272,-0.758663,-0.652536,-0.394091,0.050176,0.207055,0.690378,-0.077231,-0.468875,-0.424176,-0.049356,0.002803,0.005167,0.001356,0.000499,0.000740,0.001253,0.001067,0.000621,0.000575,0.000570,0.000628,0.002665,0.002074,0.008816,0.003456,0.048989,0.004453,0.003405,0.032142,0.000034,0.005695,0.469541,0.145127,0.127724,0.106173,0.088262,0.095136,0.076058,0.115840,0.120441,0.072676,0.106474,0.039032,0.062820,0.001435,0.003681,0.000384,0.000083,0.000168,0.000373,0.000253,0.000140,0.000129,0.000179,0.000157,0.002040,0.001273,spcDoor
0.168133,0.045324,3.305883,0.182086,0.126537,1.743167,0.000180,0.281381,-20.417181,-1.056174,-1.249350,-0.581158,-0.707405,-0.212712,-0.218716,-0.185234,0.261084,-0.090543,-0.380657,-0.289699,-0.206457,0.000889,0.002010,0.000466,0.001100,0.000837,0.000772,0.000614,0.000658,0.000859,0.002094,0.001135,0.002313,0.000846,0.003218,0.002740,0.014218,0.002862,0.003460,0.018597,0.000022,0.004407,0.088571,0.059242,0.079680,0.049642,0.046508,0.079259,0.052550,0.072032,0.065338,0.055258,0.051684,0.048935,0.065345,0.000345,0.000724,0.000129,0.000433,0.000290,0.000308,0.000179,0.000161,0.000271,0.000808,0.000382,0.000759,0.000223,spcDoor
0.163784,0.053332,3.307420,0.179509,0.124840,1.741987,0.000183,0.289520,-20.281300,-1.051221,-1.302114,-0.438858,-0.635413,-0.332605,0.053762,-0.181938,0.289835,0.207798,-0.097650,-0.148352,-0.476068,0.000973,0.000862,0.000558,0.000544,0.000795,0.000529,0.000343,0.000921,0.001514,0.004283,0.001810,0.001949,0.001294,0.002647,0.001474,0.002557,0.001792,0.003374,0.015637,0.000023,0.001472,0.064482,0.066218,0.046426,0.057237,0.056343,0.068616,0.028795,0.045339,0.066327,0.044888,0.054746,0.051203,0.047584,0.000366,0.000413,0.000156,0.000251,0.000317,0.000223,0.000083,0.000216,0.000635,0.002191,0.000653,0.000684,0.000526,spcDoor
0.087535,0.046649,3.226445,0.130959,0.116808,0.935574,0.000399,0.147494,-20.433799,-0.501447,-1.040500,-0.522868,-0.594852,-0.220736,-0.011587,0.414930,0.660521,-0.254677,-0.612407,-0.367098,-0.104334,0.003858,0.008845,0.002864,0.001610,0.001049,0.000368,0.001056,0.000856,0.000794,0.002322,0.001531,0.005458,0.003840,0.006046,0.007898,0.034688,0.003828,0.005217,0.071138,0.000096,0.003174,0.395469,0.211506,0.163242,0.067308,0.072877,0.068841,0.112168,0.189035,0.159331,0.173009,0.154237,0.139998,0.072927,0.001899,0.005634,0.002151,0.000474,0.000488,0.000112,0.000534,0.000423,0.000184,0.000892,0.000519,0.003869,0.002007,spcDoor
0.088391,0.060055,3.271958,0.140693,0.130351,0.848060,0.000671,0.118592,-20.562994,-0.792525,-1.098679,-0.710065,-0.750841,-0.362885,-0.491817,0.563956,0.532969,0.132226,-0.539382,-0.231645,-0.185244,0.027326,0.001046,0.000961,0.003267,0.003354,0.000830,0.000686,0.003023,0.000271,0.001378,0.000630,0.001978,0.007863,0.003109,0.006505,0.030420,0.005507,0.009457,0.053064,0.000225,0.006180,0.357670,0.091562,0.141451,0.092970,0.112696,0.075253,0.076529,0.114821,0.103175,0.059419,0.106529,0.083628,0.024619,0.016830,0.000451,0.000788,0.002251,0.002838,0.000393,0.000330,0.001382,0.000128,0.000824,0.000561,0.000978,0.004610,spcDoor
0.018950,0.015802,2.621544,0.097735,0.161915,0.074523,0.003756,0.003559,-26.412117,1.394437,1.363113,0.846074,0.259793,0.079363,0.251248,-0.147752,0.150564,0.036831,0.028185,0.334199,-0.061559,0.021283,0.001437,0.035408,0.023485,0.015150,0.014839,0.043881,0.010007,0.055358,0.006846,0.072631,0.046629,0.029850,0.005093,0.010913,0.379212,0.014553,0.019711,0.028693,0.002170,0.001100,0.749320,0.355660,0.274837,0.175322,0.093793,0.078891,0.079821,0.079726,0.079337,0.055622,0.044701,0.072519,0.088852,0.010673,0.001019,0.015868,0.012550,0.008741,0.009347,0.024064,0.005676,0.025350,0.005818,0.039978,0.026849,0.008786,spcDoor
0.024027,0.032434,2.462993,0.095662,0.160398,0.055428,0.003338,0.005798,-25.146202,2.335377,1.389141,1.221148,-0.023574,0.582192,-0.338892,-0.045926,-0.133509,0.105657,0.037578,0.222939,0.184759,0.053566,0.005259,0.130394,0.097388,0.053076,0.025153,0.024314,0.015339,0.021995,0.030114,0.033595,0.031973,0.058256,0.005512,0.012797,0.212438,0.012263,0.014072,0.018260,0.002038,0.001490,0.373702,0.300379,0.302156,0.181429,0.098941,0.071168,0.104414,0.112480,0.080945,0.045551,0.049223,0.071953,0.056317,0.053587,0.003392,0.080348,0.047960,0.028807,0.012574,0.009952,0.005168,0.008358,0.011123,0.017703,0.026033,0.013988,spcDoor
0.031841,0.032417,3.080427,0.132689,0.211461,0.158751,0.002089,0.027800,-22.537073,2.877513,-0.133505,0.659211,0.304550,0.129876,0.113192,-0.094480,-0.105120,0.162878,0.104777,0.086561,-0.013758,0.146180,0.002603,0.049402,0.046578,0.020895,0.032722,0.012563,0.014785,0.040784,0.020062,0.134009,0.212646,0.076047,0.004503,0.010231,0.152249,0.015698,0.017992,0.035564,0.001170,0.005178,0.136789,0.056802,0.046451,0.051219,0.032564,0.014780,0.063339,0.051940,0.043361,0.040538,0.046768,0.026555,0.037169,0.058910,0.000902,0.028499,0.023411,0.013824,0.020801,0.005361,0.004231,0.014855,0.009162,0.057145,0.140478,0.028324,background
0.032513,0.069186,3.215443,0.121265,0.172081,0.178298,0.000722,0.026400,-20.248791,1.788466,-0.291381,0.377267,0.405978,0.232639,0.030023,0.114854,0.154730,0.125478,0.203815,0.193400,0.158664,0.054515,0.003304,0.040521,0.085541,0.119967,0.006329,0.038149,0.002905,0.052303,0.001709,0.034884,0.051618,0.045317,0.002803,0.008798,0.019596,0.003106,0.004316,0.019258,0.000200,0.002755,0.101252,0.064412,0.052728,0.025728,0.051142,0.034181,0.038210,0.031972,0.043921,0.026317,0.029279,0.028608,0.019988,0.027032,0.002277,0.007749,0.027962,0.052457,0.002926,0.015417,0.000922,0.018543,0.000602,0.021927,0.028952,0.011004,background
0.043680,0.055924,3.263957,0.123002,0.165134,0.281132,0.000549,0.044298,-19.601982,1.811121,-0.263108,0.333345,0.346588,0.282176,-0.002371,0.126861,0.063926,0.078584,0.204191,0.139953,0.159656,0.032119,0.007296,0.015790,0.021575,0.109706,0.010666,0.024330,0.002798,0.022990,0.005433,0.019956,0.041785,0.032621,0.002251,0.006120,0.009929,0.003148,0.003246,0.020237,0.000122,0.002970,0.154219,0.087170,0.047817,0.077988,0.039108,0.069646,0.058264,0.039971,0.058270,0.039294,0.021722,0.026362,0.017946,0.010358,0.002618,0.004801,0.005166,0.059145,0.003527,0.007887,0.001022,0.020024,0.001813,0.006748,0.011121,0.013786,background
0.038251,0.038291,3.267249,0.122293,0.170727,0.230445,0.000626,0.037300,-20.561353,1.765282,-0.304678,0.413993,0.461077,0.134982,0.014446,0.089044,0.118479,0.180187,0.269550,0.237869,0.226836,0.024262,0.005398,0.035518,0.022165,0.125708,0.014325,0.028048,0.001903,0.019775,0.005541,0.063529,0.114692,0.049528,0.003030,0.005306,0.024002,0.002879,0.004603,0.016807,0.000162,0.002022,0.155779,0.108509,0.045615,0.058479,0.040030,0.019588,0.033105,0.048298,0.043104,0.019270,0.037110,0.053309,0.048437,0.017363,0.002395,0.008559,0.007976,0.062481,0.006071,0.010396,0.000697,0.011011,0.002525,0.046833,0.024065,0.015188,background
0.043787,0.051196,3.258351,0.121693,0.168257,0.267771,0.000500,0.040983,-19.678209,1.894700,-0.321676,0.227989,0.307563,0.129353,-0.003040,0.148254,0.204137,0.226059,0.255598,0.100499,0.148176,0.059175,0.003137,0.028831,0.015011,0.090005,0.008649,0.020832,0.002627,0.020653,0.002934,0.028786,0.116270,0.040808,0.001861,0.003576,0.033706,0.003089,0.003007,0.011341,0.000167,0.002150,0.066474,0.071114,0.055370,0.094675,0.083074,0.079691,0.064027,0.056383,0.032833,0.026509,0.036724,0.081570,0.067287,0.036845,0.002048,0.013305,0.005091,0.027933,0.004130,0.006910,0.001169,0.014621,0.001104,0.016113,0.026721,0.009200,background
0.039010,0.031810,3.085204,0.146128,0.224061,0.155000,0.001398,0.025500,-22.605142,2.987637,-0.116309,0.609844,0.365703,0.214923,0.186947,-0.088387,-0.119224,0.246333,0.099317,-0.034578,-0.162469,0.116176,0.004244,0.114860,0.021186,0.050054,0.019001,0.008855,0.007391,0.045528,0.006189,0.072280,0.262498,0.081893,0.003895,0.002614,0.032929,0.032476,0.031899,0.045477,0.001126,0.003559,0.066812,0.042896,0.023141,0.038858,0.043236,0.033682,0.108546,0.096716,0.013061,0.042132,0.024486,0.010189,0.027834,0.066751,0.002955,0.027479,0.016663,0.040475,0.009779,0.001252,0.003554,0.013364,0.003144,0.035227,0.111210,0.015035,background
0.018067,0.053041,3.104716,0.117018,0.199270,0.080766,0.003301,0.012275,-22.933920,2.741714,-0.134940,0.589670,0.210292,0.208469,0.226064,-0.059833,-0.110728,0.262963,0.182519,-0.075800,-0.035695,0.034816,0.001996,0.038903,0.007652,0.014743,0.017279,0.010791,0.006167,0.032980,0.002471,0.358850,0.343232,0.136078,0.003685,0.011302,0.103160,0.005757,0.005364,0.016262,0.001724,0.003879,0.087842,0.115545,0.025551,0.046833,0.023142,0.051475,0.027950,0.045143,0.043660,0.024449,0.033918,0.029008,0.058637,0.027750,0.000683,0.012872,0.003437,0.006934,0.009899,0.003829,0.002626,0.018387,0.001727,0.106689,0.142233,0.013390,background
0.015441,0.065383,3.170225,0.114025,0.192812,0.093052,0.002119,0.011583,-22.500600,2.788205,-0.403436,0.616980,0.384707,0.075852,0.100468,-0.039885,-0.034164,0.245237,0.159588,0.116347,0.000134,0.114513,0.001804,0.025641,0.018990,0.065207,0.014971,0.009300,0.004271,0.026454,0.003374,0.164176,0.392031,0.123764,0.001265,0.005004,0.016011,0.005114,0.006492,0.006632,0.000764,0.002279,0.054537,0.054616,0.041368,0.031042,0.040508,0.033033,0.025841,0.023653,0.032332,0.019867,0.022031,0.024268,0.022277,0.055720,0.000503,0.017850,0.010144,0.010675,0.010384,0.003689,0.000871,0.008577,0.001862,0.045365,0.095866,0.018608,background
0.031266,0.021393,3.112436,0.123649,0.201826,0.132360,0.001398,0.021358,-23.394068,2.908583,-0.268289,0.609377,0.386479,0.163708,0.213594,-0.009253,-0.057075,0.233250,0.140320,0.052851,-0.070091,0.059283,0.004309,0.021091,0.191288,0.039666,0.044615,0.010719,0.010477,0.026568,0.018058,0.074908,0.288091,0.091415,0.003285,0.003538,0.062273,0.012898,0.014527,0.010964,0.000568,0.001199,0.065431,0.037579,0.048849,0.035328,0.043688,0.024167,0.016087,0.064155,0.045938,0.020635,0.017037,0.028504,0.019312,0.016571,0.001573,0.006050,0.024926,0.012664,0.012672,0.002257,0.001471,0.014501,0.006276,0.045235,0.087325,0.013675,background
0.044143,0.082436,3.257866,0.128429,0.172596,0.286216,0.000555,0.041517,-19.170189,1.801687,-0.218984,0.448334,0.451211,0.206090,0.008759,0.052101,0.072370,0.096629,0.169822,0.176068,0.182852,0.043009,0.003142,0.021711,0.021844,0.136708,0.010143,0.024249,0.005333,0.056619,0.003183,0.051196,0.091991,0.049067,0.002791,0.005499,0.011504,0.002447,0.002712,0.023061,0.000141,0.002168,0.045995,0.043033,0.037001,0.050274,0.054366,0.024644,0.048653,0.038553,0.039726,0.039949,0.059972,0.047158,0.035401,0.016782,0.001290,0.012644,0.009937,0.056925,0.004111,0.011412,0.002670,0.038968,0.001479,0.041715,0.041856,0.010857,background
